part,condition,model,acc_mean,acc_std,ece_mean,lat_mean,depth,n_seeds
corr,zoom_blur_s5,pgd_at,0.58,0.01999999999999999,0.19192940697073935,0.0016081428527832031,,3
corr,zoom_blur_s5,rand_smooth,0.5499999999999999,0.020000000000000004,0.20836985205610592,0.024283553759257,,3
corr,zoom_blur_s5,trades,0.37666666666666665,0.020816659994661344,0.12046982052425544,0.001043376922607422,,3
corr,zoom_blur_s5,undefended,0.43,0.017320508075688787,0.37861555884281795,0.0009740281105041505,,3
corr,zoom_blur_s5,undefended_vgg,0.5233333333333333,0.025166114784235843,0.39972719460725786,0.004728578726450603,,3
ood,far_fmnist,cardnet,0.0,0.0,0.17184811622525253,1.0370222664541668,148.36805725097656,3
ood,far_fmnist,pgd_at,0.0,0.0,0.4620726298954752,0.001725561088985867,,3
ood,far_fmnist,rand_smooth,0.0,0.0,0.4299798426114851,0.023646035128169592,,3
ood,far_fmnist,trades,0.0,0.0,0.3667899920087721,0.00104329784711202,,3
ood,far_fmnist,undefended,0.0,0.0,0.7588671024888752,0.0010516050789091322,,3
ood,far_fmnist,undefended_vgg,0.0,0.0,0.8711888024169538,0.0053290873765945435,,3
ood,far_mnist,cardnet,0.0,0.0,0.14510015793558625,1.0127122786309983,149.42638651529947,3
ood,far_mnist,pgd_at,0.0,0.0,0.47354662314885193,0.001633175214131673,,3
ood,far_mnist,rand_smooth,0.0,0.0,0.3089776650485065,0.024764882855945164,,3
ood,far_mnist,trades,0.0,0.0,0.2837721805191702,0.00096994505988227,,3
ood,far_mnist,undefended,0.0,0.0,0.8237896122452285,0.001062166690826416,,3
ood,far_mnist,undefended_vgg,0.0,0.0,0.9049743932154444,0.004834985070758396,,3
ood,id_cifar10,cardnet,0.6,0.015023130314433312,0.41937047648761006,0.62029683192571,68.9013900756836,3
ood,id_cifar10,pgd_at,0.6722222222222222,0.014632852434517724,0.17681649151361653,0.0019294397698508367,,3
ood,id_cifar10,rand_smooth,0.5930555555555556,0.006364688465216422,0.17636628786308903,0.024433468447791207,,3
ood,id_cifar10,trades,0.3972222222222222,0.012729376930432884,0.1268366522466143,0.0011639631456798977,,3
ood,id_cifar10,undefended,0.9125,0.007216878364870297,0.05650530449218222,0.0012696484724680583,,3
ood,id_cifar10,undefended_vgg,0.9166666666666666,0.014433756729740618,0.07017137565546568,0.0052941924995846225,,3
ood,near_cifar100,abl_no_detect,0.0,0.0,0.32267864443775685,0.8326528605487612,100.0,3
ood,near_cifar100,abl_no_fusion,0.0,0.0,0.3248139351192448,0.9572077582279842,137.11111450195312,3
ood,near_cifar100,abl_no_purify,0.0,0.0,0.14923909411041272,0.02381378644042545,0.0,3
ood,near_cifar100,abl_no_smooth,0.0,0.0,0.16024522582689923,0.9326575375265546,137.11111450195312,3
ood,near_cifar100,abl_single_teacher,0.0,0.0,0.1561908647004101,0.9563401844766405,137.11111450195312,3
ood,near_cifar100,cardnet,0.0,0.0,0.14982851289419663,0.9572077582279842,137.11111450195312,3
ood,near_cifar100,pgd_at,0.0,0.0,0.33765148129314176,0.0014857146475050185,,3
ood,near_cifar100,rand_smooth,0.0,0.0,0.32297264598309994,0.022255153788460626,,3
ood,near_cifar100,trades,0.0,0.0,0.25519856531172985,0.0009270591868294609,,3
ood,near_cifar100,undefended,0.0,0.0,0.802250150591135,0.0009754899475309585,,3
ood,near_cifar100,undefended_vgg,0.0,0.0,0.9046533086026708,0.004591513342327542,,3
